Date,Company,Open,High,Low,Close,No. of Shares
2022-10-06,TATASTEEL.BO,102.0,103.80000305175781,101.75,103.44999694824219,4893642
2022-10-07,TATASTEEL.BO,103.3499984741211,103.44999694824219,101.8499984741211,103.19999694824219,1716013
2022-10-10,TATASTEEL.BO,102.0,103.9000015258789,101.19999694824219,103.25,1748242
2022-10-11,TATASTEEL.BO,103.30000305175781,103.5,99.9000015258789,100.30000305175781,12749050
2022-10-12,TATASTEEL.BO,100.5,101.1500015258789,99.0,100.55000305175781,2423376
2022-10-13,TATASTEEL.BO,100.69999694824219,101.80000305175781,98.8499984741211,100.0999984741211,3107555
2022-10-14,TATASTEEL.BO,101.5999984741211,102.69999694824219,99.8499984741211,100.0999984741211,3020846
2022-10-17,TATASTEEL.BO,99.8499984741211,100.4000015258789,98.0999984741211,99.55000305175781,12754080
2022-10-18,TATASTEEL.BO,100.0999984741211,101.0,99.80000305175781,100.5999984741211,2827302
2022-10-19,TATASTEEL.BO,100.5999984741211,101.19999694824219,99.69999694824219,100.05000305175781,2331137
2022-10-20,TATASTEEL.BO,99.5,101.0999984741211,98.80000305175781,100.9000015258789,3573785
2022-10-21,TATASTEEL.BO,100.6500015258789,101.44999694824219,99.3499984741211,100.1500015258789,2488930
2022-10-24,TATASTEEL.BO,102.0,102.0,101.0,101.19999694824219,496638
2022-10-25,TATASTEEL.BO,101.0,102.5,100.6500015258789,101.1500015258789,3108326
2022-10-27,TATASTEEL.BO,102.05000305175781,104.6500015258789,102.05000305175781,104.19999694824219,3699848
2022-10-28,TATASTEEL.BO,104.05000305175781,104.5,100.80000305175781,101.55000305175781,3814661
2022-10-31,TATASTEEL.BO,101.69999694824219,102.1500015258789,100.30000305175781,101.55000305175781,1897296
2022-11-01,TATASTEEL.BO,98.1500015258789,101.44999694824219,98.1500015258789,101.19999694824219,6014204
2022-11-02,TATASTEEL.BO,100.9000015258789,102.9000015258789,100.80000305175781,101.19999694824219,4184733
2022-11-03,TATASTEEL.BO,100.5999984741211,102.5999984741211,100.05000305175781,102.19999694824219,2317113
2022-11-04,TATASTEEL.BO,102.25,105.0,102.25,104.75,8220902
2022-11-07,TATASTEEL.BO,105.0999984741211,107.4000015258789,104.55000305175781,106.6500015258789,8160890
2022-11-09,TATASTEEL.BO,107.0,107.5,105.55000305175781,106.1500015258789,2405877
2022-11-10,TATASTEEL.BO,105.05000305175781,106.0,104.44999694824219,104.6500015258789,3073273
2022-11-11,TATASTEEL.BO,106.19999694824219,108.19999694824219,106.1500015258789,107.5,3403076
2022-11-14,TATASTEEL.BO,108.1500015258789,110.0,108.1500015258789,108.6500015258789,2600489
2022-11-15,TATASTEEL.BO,108.80000305175781,109.3499984741211,107.25,108.5,2855557
2022-11-16,TATASTEEL.BO,108.30000305175781,108.80000305175781,105.25,106.55000305175781,1540453
2022-11-17,TATASTEEL.BO,106.0,106.75,104.5,105.8499984741211,2476199
2022-11-18,TATASTEEL.BO,105.8499984741211,106.30000305175781,104.69999694824219,105.5,1973041
2022-11-21,TATASTEEL.BO,107.9000015258789,107.9000015258789,103.9000015258789,104.19999694824219,4222910
2022-11-22,TATASTEEL.BO,104.25,105.4000015258789,103.55000305175781,105.1500015258789,1417435
2022-11-23,TATASTEEL.BO,105.9000015258789,105.94999694824219,104.9000015258789,105.5999984741211,1326989
2022-11-24,TATASTEEL.BO,105.6500015258789,105.94999694824219,104.5999984741211,105.44999694824219,2049473
2022-11-25,TATASTEEL.BO,105.55000305175781,106.5,105.0999984741211,106.19999694824219,1266476
2022-11-28,TATASTEEL.BO,105.9000015258789,106.4000015258789,104.55000305175781,104.9000015258789,2663200
2022-11-29,TATASTEEL.BO,104.80000305175781,107.5999984741211,104.80000305175781,106.0999984741211,4589186
2022-11-30,TATASTEEL.BO,106.0999984741211,107.9000015258789,105.9000015258789,107.69999694824219,4451220
2022-12-01,TATASTEEL.BO,108.19999694824219,111.30000305175781,108.0,110.69999694824219,11872540
2022-12-02,TATASTEEL.BO,110.25,112.5,110.25,112.05000305175781,3506966
2022-12-05,TATASTEEL.BO,113.05000305175781,116.05000305175781,112.5999984741211,115.80000305175781,9902771
2022-12-06,TATASTEEL.BO,115.5999984741211,115.5999984741211,112.25,112.9000015258789,2856264
2022-12-07,TATASTEEL.BO,113.0999984741211,113.5,110.9000015258789,111.25,1930243
2022-12-08,TATASTEEL.BO,111.5,112.94999694824219,110.80000305175781,111.8499984741211,3107262
2022-12-09,TATASTEEL.BO,112.5999984741211,113.80000305175781,109.69999694824219,110.44999694824219,3226905
2022-12-12,TATASTEEL.BO,110.0,112.0999984741211,108.69999694824219,111.75,3114190
2022-12-13,TATASTEEL.BO,112.3499984741211,112.75,110.80000305175781,111.1500015258789,2009016
2022-12-14,TATASTEEL.BO,111.30000305175781,113.19999694824219,111.1500015258789,113.0,1448648
2022-12-15,TATASTEEL.BO,112.75,113.5,110.69999694824219,110.94999694824219,1493831
2022-12-16,TATASTEEL.BO,110.1500015258789,112.05000305175781,109.4000015258789,111.0,2897166
2022-12-19,TATASTEEL.BO,110.75,112.0999984741211,110.75,111.75,921499
2022-12-20,TATASTEEL.BO,111.19999694824219,111.5,109.05000305175781,110.9000015258789,1257515
2022-12-21,TATASTEEL.BO,111.6500015258789,111.94999694824219,108.75,109.3499984741211,1579701
2022-12-22,TATASTEEL.BO,109.4000015258789,110.5999984741211,106.4000015258789,107.55000305175781,2251051
2022-12-23,TATASTEEL.BO,105.80000305175781,106.5,101.9000015258789,102.19999694824219,2389781
2022-12-26,TATASTEEL.BO,102.0,105.5999984741211,101.5999984741211,105.0,1652036
2022-12-27,TATASTEEL.BO,106.5999984741211,111.5,105.80000305175781,111.1500015258789,5297075
2022-12-28,TATASTEEL.BO,111.1500015258789,112.25,109.69999694824219,109.94999694824219,3691519
2022-12-29,TATASTEEL.BO,108.80000305175781,112.0,108.80000305175781,111.75,2414638
2022-12-30,TATASTEEL.BO,112.55000305175781,114.69999694824219,112.0999984741211,112.6500015258789,4484636
2021-01-01,TATAPOWER.BO,75.9000015258789,77.69999694824219,75.80000305175781,77.3499984741211,1672380
2021-01-04,TATAPOWER.BO,77.5999984741211,79.5999984741211,77.5999984741211,79.25,2314513
2021-01-05,TATAPOWER.BO,77.5999984741211,82.19999694824219,77.5999984741211,81.1500015258789,4762932
2021-01-06,TATAPOWER.BO,82.44999694824219,83.44999694824219,80.80000305175781,82.44999694824219,3382093
2021-01-07,TATAPOWER.BO,83.0999984741211,83.5999984741211,81.5,81.8499984741211,2718025
2021-01-08,TATAPOWER.BO,84.5,84.5999984741211,82.6500015258789,83.05000305175781,2370260
2021-01-11,TATAPOWER.BO,83.30000305175781,84.0999984741211,82.1500015258789,83.30000305175781,2169846
2021-01-12,TATAPOWER.BO,83.30000305175781,87.30000305175781,82.69999694824219,86.05000305175781,3841139
2021-01-13,TATAPOWER.BO,87.19999694824219,87.69999694824219,83.80000305175781,85.8499984741211,3606986
2021-01-14,TATAPOWER.BO,85.8499984741211,87.0999984741211,84.94999694824219,85.94999694824219,1718344
2021-01-15,TATAPOWER.BO,86.4000015258789,87.94999694824219,84.3499984741211,85.5,3137579
2021-01-18,TATAPOWER.BO,85.44999694824219,85.75,81.0,82.1500015258789,2063732
2021-01-19,TATAPOWER.BO,83.0,85.69999694824219,82.55000305175781,85.44999694824219,2707593
2021-01-20,TATAPOWER.BO,85.80000305175781,86.44999694824219,84.1500015258789,84.75,1710788
2021-01-21,TATAPOWER.BO,85.44999694824219,85.69999694824219,82.30000305175781,82.94999694824219,1072998
2021-01-22,TATAPOWER.BO,83.0,83.0,77.94999694824219,79.3499984741211,2362521
2021-01-25,TATAPOWER.BO,84.9000015258789,84.9000015258789,78.0,79.19999694824219,2619411
2021-01-27,TATAPOWER.BO,80.69999694824219,80.69999694824219,75.6500015258789,75.94999694824219,1603467
2021-01-28,TATAPOWER.BO,75.4000015258789,77.8499984741211,74.5,77.19999694824219,3071837
2021-01-29,TATAPOWER.BO,78.30000305175781,78.80000305175781,74.9000015258789,75.4000015258789,2622860
2021-02-01,TATAPOWER.BO,76.9000015258789,81.1500015258789,74.5,79.8499984741211,2544260
2021-02-02,TATAPOWER.BO,82.4000015258789,84.0999984741211,79.69999694824219,83.5999984741211,2404196
2021-02-03,TATAPOWER.BO,84.05000305175781,85.44999694824219,82.19999694824219,84.19999694824219,4255011
2021-02-04,TATAPOWER.BO,85.19999694824219,90.5999984741211,84.55000305175781,89.6500015258789,5313859
2021-02-05,TATAPOWER.BO,91.0,91.5,85.0,87.4000015258789,7665636
2021-02-08,TATAPOWER.BO,87.5999984741211,91.6500015258789,87.5999984741211,90.0,3650025
2021-02-09,TATAPOWER.BO,90.05000305175781,90.3499984741211,86.4000015258789,87.1500015258789,1736875
2021-02-10,TATAPOWER.BO,88.25,89.94999694824219,86.44999694824219,88.19999694824219,2502611
2021-02-11,TATAPOWER.BO,88.5,89.25,87.5,87.75,1834067
2021-02-12,TATAPOWER.BO,87.80000305175781,88.4000015258789,86.05000305175781,87.30000305175781,1018307
2021-02-15,TATAPOWER.BO,88.19999694824219,88.9000015258789,86.3499984741211,86.6500015258789,1364364
2021-02-16,TATAPOWER.BO,87.4000015258789,91.0,86.6500015258789,90.25,2508082
2021-02-17,TATAPOWER.BO,90.55000305175781,92.44999694824219,89.9000015258789,91.0999984741211,3605240
2021-02-18,TATAPOWER.BO,92.0,94.05000305175781,90.30000305175781,93.0999984741211,2424159
2021-02-19,TATAPOWER.BO,93.1500015258789,94.8499984741211,89.4000015258789,91.1500015258789,10151080
2021-02-22,TATAPOWER.BO,91.0,92.5,89.0,90.0,3657308
2021-02-23,TATAPOWER.BO,90.05000305175781,93.30000305175781,89.80000305175781,92.0,3443604
2021-02-24,TATAPOWER.BO,92.9000015258789,94.5,89.0999984741211,93.9000015258789,5910232
2021-02-25,TATAPOWER.BO,94.69999694824219,97.5999984741211,94.44999694824219,96.05000305175781,6679096
2021-02-26,TATAPOWER.BO,95.0,96.44999694824219,93.0,95.0999984741211,6827744
2021-03-01,TATAPOWER.BO,97.0,99.55000305175781,95.6500015258789,97.80000305175781,4133060
2021-03-02,TATAPOWER.BO,100.44999694824219,100.80000305175781,98.0,100.4000015258789,3783572
2021-03-03,TATAPOWER.BO,104.75,105.5,102.5,105.25,6809879
2021-03-04,TATAPOWER.BO,104.5999984741211,114.0,102.80000305175781,109.3499984741211,9239193
2021-03-05,TATAPOWER.BO,111.0,111.0,104.0,107.30000305175781,7715904
2021-03-08,TATAPOWER.BO,109.0,111.9000015258789,108.25,109.05000305175781,3397852
2021-03-09,TATAPOWER.BO,110.19999694824219,110.69999694824219,104.69999694824219,107.05000305175781,7014816
2021-03-10,TATAPOWER.BO,109.0,109.30000305175781,105.8499984741211,107.4000015258789,3718024
2021-03-12,TATAPOWER.BO,108.69999694824219,114.44999694824219,107.0,113.25,14264010
2021-03-15,TATAPOWER.BO,114.94999694824219,114.94999694824219,108.0,111.55000305175781,7180052
2021-03-16,TATAPOWER.BO,112.1500015258789,112.4000015258789,109.1500015258789,109.6500015258789,4329946
2021-03-17,TATAPOWER.BO,109.8499984741211,110.55000305175781,102.5,103.4000015258789,3127373
2021-03-18,TATAPOWER.BO,105.0,106.55000305175781,96.0,100.5,10610240
2021-03-19,TATAPOWER.BO,100.30000305175781,104.75,96.30000305175781,104.19999694824219,6388456
2021-03-22,TATAPOWER.BO,105.25,106.5,103.80000305175781,104.75,6602868
2021-03-23,TATAPOWER.BO,105.0,106.0,104.0,104.3499984741211,2786915
2021-03-24,TATAPOWER.BO,103.30000305175781,105.6500015258789,100.80000305175781,101.25,3384961
2021-03-25,TATAPOWER.BO,101.4000015258789,102.25,96.55000305175781,98.5999984741211,4314483
2021-03-26,TATAPOWER.BO,100.55000305175781,104.30000305175781,100.0999984741211,103.44999694824219,4427665
2021-03-30,TATAPOWER.BO,105.4000015258789,105.44999694824219,102.80000305175781,103.5,2625657
2021-03-31,TATAPOWER.BO,103.5,105.80000305175781,102.80000305175781,103.19999694824219,2071493
2021-04-01,TATAPOWER.BO,104.19999694824219,105.5,103.44999694824219,105.05000305175781,1927846
2021-04-05,TATAPOWER.BO,105.30000305175781,105.5,100.5,103.3499984741211,3158517
2021-04-06,TATAPOWER.BO,103.5999984741211,107.25,102.3499984741211,104.6500015258789,3336166
2021-04-07,TATAPOWER.BO,104.0999984741211,105.5999984741211,101.75,104.0999984741211,1889305
2021-04-08,TATAPOWER.BO,105.0,106.69999694824219,104.19999694824219,104.9000015258789,2071623
2021-04-09,TATAPOWER.BO,105.6500015258789,106.1500015258789,103.05000305175781,104.05000305175781,1901006
2021-04-12,TATAPOWER.BO,101.4000015258789,101.4000015258789,89.94999694824219,92.19999694824219,7940870
2021-04-13,TATAPOWER.BO,92.75,96.30000305175781,91.5999984741211,95.80000305175781,5018997
2021-04-15,TATAPOWER.BO,95.0,96.69999694824219,93.30000305175781,94.05000305175781,2257630
2021-04-16,TATAPOWER.BO,95.19999694824219,97.94999694824219,94.05000305175781,97.1500015258789,2387053
2021-04-19,TATAPOWER.BO,93.30000305175781,94.94999694824219,91.80000305175781,93.55000305175781,2443729
2021-04-20,TATAPOWER.BO,95.5999984741211,96.0,92.30000305175781,93.5,1805542
2021-04-22,TATAPOWER.BO,93.30000305175781,94.94999694824219,92.55000305175781,94.30000305175781,1467245
2021-04-23,TATAPOWER.BO,94.19999694824219,96.8499984741211,93.4000015258789,95.6500015258789,3738662
2021-04-26,TATAPOWER.BO,95.75,97.05000305175781,95.5,96.30000305175781,1235955
2021-04-27,TATAPOWER.BO,97.44999694824219,98.55000305175781,96.5999984741211,98.0,1285251
2021-04-28,TATAPOWER.BO,98.9000015258789,99.0999984741211,97.69999694824219,98.0,1476720
2021-04-29,TATAPOWER.BO,98.9000015258789,100.19999694824219,97.44999694824219,97.69999694824219,3606525
2021-04-30,TATAPOWER.BO,97.0,101.4000015258789,96.1500015258789,98.8499984741211,4388724
2021-05-03,TATAPOWER.BO,98.75,100.3499984741211,96.30000305175781,99.8499984741211,2283120
2021-05-04,TATAPOWER.BO,100.8499984741211,103.3499984741211,100.0,100.94999694824219,4925987
2021-05-05,TATAPOWER.BO,102.8499984741211,102.9000015258789,100.30000305175781,102.0,1533934
2021-05-06,TATAPOWER.BO,102.9000015258789,104.5999984741211,101.5999984741211,102.9000015258789,2070206
2021-05-07,TATAPOWER.BO,104.0,104.0,102.19999694824219,102.6500015258789,2518049
2021-05-10,TATAPOWER.BO,104.0,110.69999694824219,103.3499984741211,110.0,4438270
2021-05-11,TATAPOWER.BO,109.25,111.1500015258789,107.0999984741211,109.25,6184944
2021-05-12,TATAPOWER.BO,110.75,110.75,105.1500015258789,106.55000305175781,4129934
2021-05-14,TATAPOWER.BO,106.55000305175781,107.94999694824219,101.05000305175781,101.44999694824219,5209943
2021-05-17,TATAPOWER.BO,102.80000305175781,104.25,101.69999694824219,103.4000015258789,2573223
2021-05-18,TATAPOWER.BO,104.69999694824219,107.3499984741211,104.69999694824219,105.3499984741211,2119058
2021-05-19,TATAPOWER.BO,105.55000305175781,107.0,104.0,104.25,1560396
2021-05-20,TATAPOWER.BO,105.0,105.44999694824219,102.44999694824219,102.9000015258789,1091456
2021-05-21,TATAPOWER.BO,104.4000015258789,106.0,103.3499984741211,104.9000015258789,1391913
2021-05-24,TATAPOWER.BO,105.8499984741211,107.94999694824219,104.5999984741211,107.3499984741211,2062850
2021-05-25,TATAPOWER.BO,108.19999694824219,109.30000305175781,106.69999694824219,107.4000015258789,3406483
2021-05-26,TATAPOWER.BO,108.5,108.5,105.80000305175781,106.0999984741211,1422357
2021-05-27,TATAPOWER.BO,106.6500015258789,106.94999694824219,104.94999694824219,106.25,1426769
2021-05-28,TATAPOWER.BO,107.4000015258789,107.5,105.0999984741211,105.3499984741211,1122216
2021-05-31,TATAPOWER.BO,104.30000305175781,106.94999694824219,103.8499984741211,106.4000015258789,1552525
2021-06-01,TATAPOWER.BO,106.69999694824219,106.69999694824219,103.69999694824219,104.75,1399500
2021-06-02,TATAPOWER.BO,104.5999984741211,108.3499984741211,104.44999694824219,108.05000305175781,3340283
2021-06-03,TATAPOWER.BO,110.25,110.5,107.9000015258789,108.55000305175781,2544961
2021-06-04,TATAPOWER.BO,109.8499984741211,109.8499984741211,106.94999694824219,108.0999984741211,1383215
2021-06-07,TATAPOWER.BO,109.3499984741211,115.0,108.3499984741211,113.30000305175781,6193215
2021-06-08,TATAPOWER.BO,114.5999984741211,119.19999694824219,114.0,117.0,6853879
2021-06-09,TATAPOWER.BO,121.4000015258789,132.5,119.0,124.6500015258789,26133050
2021-06-10,TATAPOWER.BO,128.8000030517578,130.35000610351562,125.0,127.5999984741211,13005180
2021-06-11,TATAPOWER.BO,129.6999969482422,129.6999969482422,124.30000305175781,125.6500015258789,7180006
2021-06-14,TATAPOWER.BO,126.8499984741211,126.8499984741211,116.5999984741211,123.44999694824219,5952903
2021-06-15,TATAPOWER.BO,124.9000015258789,125.6500015258789,121.75,122.0999984741211,4128810
2021-06-16,TATAPOWER.BO,122.1500015258789,127.9000015258789,120.19999694824219,125.94999694824219,5653016
2021-06-17,TATAPOWER.BO,124.0,126.8499984741211,122.19999694824219,123.9000015258789,8595209
2021-06-18,TATAPOWER.BO,124.0999984741211,124.75,117.0,121.4000015258789,4683428
2021-06-21,TATAPOWER.BO,118.5,124.0,118.0,123.25,4185631
2021-06-22,TATAPOWER.BO,124.0999984741211,125.0999984741211,120.05000305175781,121.4000015258789,3258281
2021-06-23,TATAPOWER.BO,122.25,123.19999694824219,120.55000305175781,120.80000305175781,2091647
2021-06-24,TATAPOWER.BO,121.0,121.44999694824219,118.25,118.9000015258789,2921894
2021-06-25,TATAPOWER.BO,119.5999984741211,122.5,119.5999984741211,121.0999984741211,4488266
2021-06-28,TATAPOWER.BO,122.19999694824219,123.5,120.8499984741211,122.6500015258789,1973231
2021-06-29,TATAPOWER.BO,123.0,124.6500015258789,121.75,122.80000305175781,3899044
2021-06-30,TATAPOWER.BO,123.9000015258789,123.9000015258789,121.6500015258789,122.0999984741211,1870738
2021-07-01,TATAPOWER.BO,123.1500015258789,123.1500015258789,121.0,121.3499984741211,1362505
2021-07-02,TATAPOWER.BO,121.3499984741211,122.5999984741211,120.69999694824219,120.94999694824219,3245461
2021-07-05,TATAPOWER.BO,122.30000305175781,126.9000015258789,121.80000305175781,125.9000015258789,8006617
2021-07-06,TATAPOWER.BO,126.44999694824219,126.5,122.0,123.0,4081446
2021-07-07,TATAPOWER.BO,123.0,124.5,122.1500015258789,123.8499984741211,1540475
2021-07-08,TATAPOWER.BO,124.19999694824219,126.80000305175781,122.5,123.3499984741211,3407925
2021-07-09,TATAPOWER.BO,123.19999694824219,124.9000015258789,121.80000305175781,124.5,1795467
2021-07-12,TATAPOWER.BO,126.4000015258789,126.4000015258789,123.5,123.80000305175781,2358017
2021-07-13,TATAPOWER.BO,124.30000305175781,125.30000305175781,122.94999694824219,124.0,1144183
2021-07-14,TATAPOWER.BO,125.19999694824219,126.05000305175781,124.0999984741211,124.5999984741211,1746865
2021-07-15,TATAPOWER.BO,125.05000305175781,126.44999694824219,124.1500015258789,124.4000015258789,3076388
